Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00      590     0.00     0.00  std::remove_reference<std::__detail::_State<std::__cxx11::regex_traits<char> >&>::type&& std::move<std::__detail::_State<std::__cxx11::regex_traits<char> >&>(std::__detail::_State<std::__cxx11::regex_traits<char> >&)
  0.00      0.00     0.00      564     0.00     0.00  std::__deque_buf_size(unsigned long)
  0.00      0.00     0.00      491     0.00     0.00  void std::_Destroy<std::__detail::_State<std::__cxx11::regex_traits<char> > >(std::__detail::_State<std::__cxx11::regex_traits<char> >*)
  0.00      0.00     0.00      483     0.00     0.00  std::function<bool (char)>::swap(std::function<bool (char)>&)
  0.00      0.00     0.00      483     0.00     0.00  void std::swap<bool (*)(std::_Any_data const&, char&&)>(bool (*&)(std::_Any_data const&, char&&), bool (*&)(std::_Any_data const&, char&&))
  0.00      0.00     0.00      483     0.00     0.00  void std::swap<bool (*)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)>(bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation), bool (*&)(std::_Any_data&, std::_Any_data const&, std::_Manager_operation))
  0.00      0.00     0.00      483     0.00     0.00  void std::swap<std::_Any_data>(std::_Any_data&, std::_Any_data&)
  0.00      0.00     0.00      480     0.00     0.00  std::_Any_data::_M_access()
  0.00      0.00     0.00      478     0.00     0.00  __gnu_cxx::__normal_iterator<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > > >::base() const
  0.00      0.00     0.00      446     0.00     0.00  __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator()
  0.00      0.00     0.00      424     0.00     0.00  std::function<bool (char)>::function(std::function<bool (char)>&&)
  0.00      0.00     0.00      415     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::vector<char, std::allocator<char> > >::base() const
  0.00      0.00     0.00      411     0.00     0.00  std::_Function_base::_M_empty() const
  0.00      0.00     0.00      365     0.00     0.00  std::__detail::_State<std::__cxx11::regex_traits<char> >::_State(std::__detail::_State<std::__cxx11::regex_traits<char> >&&)
  0.00      0.00     0.00      362     0.00     0.00  char&& std::forward<char>(std::remove_reference<char>::type&)
  0.00      0.00     0.00      360     0.00     0.00  std::_Rb_tree_iterator<std::pair<long const, long> >::_Rb_tree_iterator(std::_Rb_tree_node_base*)
  0.00      0.00     0.00      357     0.00     0.00  std::regex_constants::operator&(std::regex_constants::syntax_option_type, std::regex_constants::syntax_option_type)
  0.00      0.00     0.00      348     0.00     0.00  __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const
  0.00      0.00     0.00      342     0.00     0.00  __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const
  0.00      0.00     0.00      326     0.00     0.00  std::function<bool (char)>::operator bool() const
  0.00      0.00     0.00      326     0.00     0.00  std::__detail::_State<std::__cxx11::regex_traits<char> >::_State(std::__detail::_State<std::__cxx11::regex_traits<char> > const&)
  0.00      0.00     0.00      326     0.00     0.00  std::function<bool (char)>::function(std::function<bool (char)> const&)
  0.00      0.00     0.00      324     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::base() const
  0.00      0.00     0.00      288     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::base() const
  0.00      0.00     0.00      282     0.00     0.00  std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&& std::forward<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >(std::remove_reference<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > >::type&)
  0.00      0.00     0.00      266     0.00     0.00  std::_Any_data::_M_access() const
  0.00      0.00     0.00      266     0.00     0.00  void std::_Construct<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::__detail::_State<std::__cxx11::regex_traits<char> >&>(std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::__detail::_State<std::__cxx11::regex_traits<char> >&)
  0.00      0.00     0.00      266     0.00     0.00  std::__detail::_State<std::__cxx11::regex_traits<char> >& std::forward<std::__detail::_State<std::__cxx11::regex_traits<char> >&>(std::remove_reference<std::__detail::_State<std::__cxx11::regex_traits<char> >&>::type&)
  0.00      0.00     0.00      257     0.00     0.00  std::_Deque_iterator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*>::_Deque_iterator(std::_Deque_iterator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >&, std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >*> const&)
  0.00      0.00     0.00      255     0.00     0.00  std::_Deque_iterator<long, long&, long*>::_Deque_iterator(std::_Deque_iterator<long, long&, long*> const&)
  0.00      0.00     0.00      252     0.00     0.00  std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&>::type&& std::move<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*&)
  0.00      0.00     0.00      252     0.00     0.00  std::remove_reference<std::__cxx11::regex_traits<char>::_RegexMask*&>::type&& std::move<std::__cxx11::regex_traits<char>::_RegexMask*&>(std::__cxx11::regex_traits<char>::_RegexMask*&)
  0.00      0.00     0.00      252     0.00     0.00  std::remove_reference<std::pair<char, char>*&>::type&& std::move<std::pair<char, char>*&>(std::pair<char, char>*&)
  0.00      0.00     0.00      252     0.00     0.00  std::remove_reference<char*&>::type&& std::move<char*&>(char*&)
  0.00      0.00     0.00      242     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.00     0.00      240     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<long const, long> >::_M_ptr()
  0.00      0.00     0.00      240     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<long const, long> >::_M_addr()
  0.00      0.00     0.00      240     0.00     0.00  std::_Rb_tree_node<std::pair<long const, long> >::_M_valptr()
  0.00      0.00     0.00      239     0.00     0.00  bool __gnu_cxx::operator!=<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > > >(__gnu_cxx::__normal_iterator<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > > > const&)
  0.00      0.00     0.00      237     0.00     0.00  std::__shared_ptr<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, (__gnu_cxx::_Lock_policy)2>::operator->() const
  0.00      0.00     0.00      235     0.00     0.00  std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::operator[](unsigned long) const
  0.00      0.00     0.00      234     0.00     0.00  std::__detail::_Executor<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::regex_traits<char>, true>::_State_info<std::integral_constant<bool, true>, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::_M_visited(long) const
  0.00      0.00     0.00      233     0.00     0.00  std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::size() const
  0.00      0.00     0.00      231     0.00     0.00  std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>::pair()
  0.00      0.00     0.00      231     0.00     0.00  void std::_Construct<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>>(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>*)
  0.00      0.00     0.00      231     0.00     0.00  std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>* std::__addressof<std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int> >(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, int>&)
  0.00      0.00     0.00      225     0.00     0.00  _ZN9__gnu_cxx13new_allocatorINSt8__detail6_StateINSt7__cxx1112regex_traitsIcEEEEE9constructIS6_IS6_EEEvPT_DpOT0_
  0.00      0.00     0.00      225     0.00     0.00  __gnu_cxx::__normal_iterator<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > > >::operator++()
  0.00      0.00     0.00      225     0.00     0.00  __gnu_cxx::__normal_iterator<std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > > >::operator*() const
  0.00      0.00     0.00      225     0.00     0.00  void std::allocator_traits<std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::construct<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::__detail::_State<std::__cxx11::regex_traits<char> > >(std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >&, std::__detail::_State<std::__cxx11::regex_traits<char> >*, std::__detail::_State<std::__cxx11::regex_traits<char> >&&)
  0.00      0.00     0.00      225     0.00     0.00  void std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::emplace_back<std::__detail::_State<std::__cxx11::regex_traits<char> > >(std::__detail::_State<std::__cxx11::regex_traits<char> >&&)
  0.00      0.00     0.00      225     0.00     0.00  std::vector<std::__detail::_State<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > > >::push_back(std::__detail::_State<std::__cxx11::regex_traits<char> >&&)
  0.00      0.00     0.00      225     0.00     0.00  std::__detail::_NFA<std::__cxx11::regex_traits<char> >::_M_insert_state(std::__detail::_State<std::__cxx11::regex_traits<char> >)
  0.00      0.00     0.00      219     0.00     0.00  std::_Function_base::_Base_manager<std::__detail::_CharMatcher<std::__cxx11::regex_traits<char>, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation)
  0.00      0.00     0.00      207     0.00     0.00  std::char_traits<char>::eq_int_type(int const&, int const&)
  0.00      0.00     0.00      203     0.00     0.00  std::__detail::_Scanner<char>::_M_advance()
  0.00      0.00     0.00      201     0.00     0.00  std::deque<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_StateSeq<std::__cxx11::regex_traits<char> > > >::end()
  0.00      0.00     0.00      198     0.00     0.00  __gnu_cxx::__normal_iterator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::vector<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::allocator<std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::__normal_iterator(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* const&)
  0.00      0.00     0.00      198     0.00     0.00  std::remove_reference<std::_Deque_iterator<long, long&, long*>&>::type&& std::move<std::_Deque_iterator<long, long&, long*>&>(std::_Deque_iterator<long, long&, long*>&)
  0.00      0.00     0.00      195     0.00     0.00  __gnu_cxx::new_allocator<std::__detail::_State<std::__cxx11::regex_traits<char> > >::max_size() const
  0.00      0.00     0.00      195     0.00     0.00  std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator=(std::pair<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      0.00     0.00      195     0.00     0.00  std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator=(std::__cxx11::sub_match<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      0.00     0.00      195     0.00     0.00  std::__detail::_State_base::_State_base(std::__detail::_Opcode)
  0.00      0.00     0.00      195     0.00     0.00  std::__detail::_State<std::__cxx11::regex_traits<char> >::_State(std::__detail::_Opcode)
